Number of components,Type of DES,I,II,III,IV,V,Component#1,Component#2,Component#3,X#1 (molar fraction),X#2 (molar fraction),X#3 (molar fraction),"Temperature, K","Viscosity, cP",Reference (DOI)
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,Tetraethylenepentamine,,0.143,0.857,,313.15,0.103,10.1016/j.cjche.2020.07.004
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,Tetraethylenepentamine,,0.25,0.75,,313.15,0.257,10.1016/j.cjche.2020.07.004
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,Tetraethylenepentamine,,0.5,0.5,,313.15,2.398,10.1016/j.cjche.2020.07.004
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,Triethylenetetramine,,0.1,0.9,,313.15,0.036,10.1016/j.cjche.2020.07.004
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,Triethylenetetramine,,0.143,0.857,,313.15,0.052,10.1016/j.cjche.2020.07.004
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,Triethylenetetramine,,0.25,0.75,,313.15,0.134,10.1016/j.cjche.2020.07.004
2,Ⅴ,0,0,0,0,1,Ethylamine hydrochloride,Triethylenetetramine,,0.5,0.5,,313.15,0.728,10.1016/j.cjche.2020.07.004
3,,0,0,0,1,1,Cerium(III) nitrate,Urea,Water,0.167,0.778,0.055,298,168,10.1021/acssuschemeng.8b05548
3,,0,0,0,1,1,"Neodymium Nitrate, Nd(NO3)3",Urea,Water,0.167,0.778,0.053,298,168,10.1021/acssuschemeng.8b05548
3,,0,0,1,0,1,Choline chloride,Imidazole,Ethylene glycol,0.125,0.291666667,0.583333333,293.2,36.5,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Imidazole,Ethylene glycol,0.125,0.291666667,0.583333333,298.2,28.9,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Imidazole,Ethylene glycol,0.125,0.291666667,0.583333333,303.2,23.1,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Imidazole,Ethylene glycol,0.125,0.291666667,0.583333333,313.2,15.4,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Imidazole,Ethylene glycol,0.125,0.291666667,0.583333333,323.2,10.8,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Imidazole,Ethylene glycol,0.125,0.291666667,0.583333333,333.2,8,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Imidazole,Ethylene glycol,0.125,0.291666667,0.583333333,343.2,6.2,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Imidazole,Ethylene glycol,0.125,0.291666667,0.583333333,353.2,5,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Tetrazole,Ethylene glycol,0.125,0.291666667,0.583333333,293.2,40,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Tetrazole,Ethylene glycol,0.125,0.291666667,0.583333333,298.2,27.4,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Tetrazole,Ethylene glycol,0.125,0.291666667,0.583333333,303.2,19.6,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Tetrazole,Ethylene glycol,0.125,0.291666667,0.583333333,313.2,11.4,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Tetrazole,Ethylene glycol,0.125,0.291666667,0.583333333,323.2,8.4,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Tetrazole,Ethylene glycol,0.125,0.291666667,0.583333333,333.2,6.6,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Tetrazole,Ethylene glycol,0.125,0.291666667,0.583333333,343.2,5.3,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Tetrazole,Ethylene glycol,0.125,0.291666667,0.583333333,353.2,4.5,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Triazole,Ethylene glycol,0.125,0.291666667,0.583333333,293.2,34.3,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Triazole,Ethylene glycol,0.125,0.291666667,0.583333333,298.2,27.5,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Triazole,Ethylene glycol,0.125,0.291666667,0.583333333,303.2,22,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Triazole,Ethylene glycol,0.125,0.291666667,0.583333333,313.2,14.9,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Triazole,Ethylene glycol,0.125,0.291666667,0.583333333,323.2,10.7,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Triazole,Ethylene glycol,0.125,0.291666667,0.583333333,333.2,7.9,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Triazole,Ethylene glycol,0.125,0.291666667,0.583333333,343.2,6.2,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Triazole,Ethylene glycol,0.125,0.291666667,0.583333333,353.2,5.2,10.1021/acssuschemeng.9b02845
3,,0,0,1,0,1,Choline chloride,Oxalic acid,Ethylene glycol,0.167,0.166666667,0.666666667,298.15,20,10.1080/01496395.2016.1247864
3,,0,0,1,0,1,Choline chloride,Oxalic acid,Ethylene glycol,0.2,0.2,0.6,298.15,47,10.1080/01496395.2016.1247864
3,,0,0,1,0,1,Choline chloride,Oxalic acid,Ethylene glycol,0.25,0.25,0.5,298.15,68,10.1080/01496395.2016.1247864
3,,0,0,1,0,1,Choline chloride,Oxalic acid,Ethylene glycol,0.333,0.333333333,0.333333333,298.15,82,10.1080/01496395.2016.1247864
3,,0,0,1,0,1,Choline chloride,Oxalic acid,Glycerol,0.2,0.2,0.6,298.15,170,10.1080/01496395.2016.1247864
3,,0,0,1,0,1,Choline chloride,Oxalic acid,Propylene glycol,0.2,0.2,0.6,298.15,22,10.1080/01496395.2016.1247864
3,,0,0,1,0,1,Choline chloride,Urea,Glycerol,0.333,0.166666667,0.5,298.15,91.9,10.1021/acs.jpcb.0c03876
3,,0,0,1,0,1,Choline chloride,Urea,Glycerol,0.333,0.333333333,0.333333333,298.15,97.3,10.1021/acs.jpcb.0c03876
3,,0,0,1,0,1,Choline chloride,Urea,Glycerol,0.333,0.5,0.166666667,298.15,1.197,10.1021/acs.jpcb.0c03876
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.313,0.625,0.0625,298.15,5532.8,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.313,0.625,0.0625,303.15,3452.6,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.313,0.625,0.0625,308.15,2162.6,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.313,0.625,0.0625,313.15,1362.8,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.313,0.625,0.0625,318.15,866.73,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.313,0.625,0.0625,323.15,558.78,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.313,0.625,0.0625,328.15,367.62,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.313,0.625,0.0625,333.15,248.8,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.313,0.625,0.0625,338.15,174.84,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.313,0.625,0.0625,343.15,128.75,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.313,0.625,0.0625,348.15,99.914,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.313,0.625,0.0625,353.15,81.806,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.317,0.634920635,0.047619048,298.15,3355,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.317,0.634920635,0.047619048,303.15,2142.1,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.317,0.634920635,0.047619048,308.15,1373.1,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.317,0.634920635,0.047619048,313.15,885.6,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.317,0.634920635,0.047619048,318.15,576.44,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.317,0.634920635,0.047619048,323.15,380.24,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.317,0.634920635,0.047619048,328.15,255.74,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.317,0.634920635,0.047619048,333.15,176.63,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.317,0.634920635,0.047619048,338.15,126.32,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.317,0.634920635,0.047619048,343.15,94.29,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.317,0.634920635,0.047619048,348.15,73.831,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.317,0.634920635,0.047619048,353.15,60.707,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.323,0.64516129,0.032258065,298.15,2034.5,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.323,0.64516129,0.032258065,303.15,1329.1,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.323,0.64516129,0.032258065,308.15,871.81,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.323,0.64516129,0.032258065,313.15,575.51,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.323,0.64516129,0.032258065,318.15,383.37,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.323,0.64516129,0.032258065,323.15,258.74,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.323,0.64516129,0.032258065,328.15,177.9,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.323,0.64516129,0.032258065,333.15,125.4,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.323,0.64516129,0.032258065,338.15,91.27,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.323,0.64516129,0.032258065,343.15,69.055,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.323,0.64516129,0.032258065,348.15,54.557,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.323,0.64516129,0.032258065,353.15,45.049,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.328,0.655737705,0.016393443,298.15,1233.7,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.328,0.655737705,0.016393443,303.15,824.59,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.328,0.655737705,0.016393443,308.15,553.54,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.328,0.655737705,0.016393443,313.15,374,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.328,0.655737705,0.016393443,318.15,254.97,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.328,0.655737705,0.016393443,323.15,176.07,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.328,0.655737705,0.016393443,328.15,123.76,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.328,0.655737705,0.016393443,333.15,89.024,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.328,0.655737705,0.016393443,338.15,65.943,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.328,0.655737705,0.016393443,343.15,50.574,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.328,0.655737705,0.016393443,348.15,40.315,10.1016/j.molliq.2016.02.062
3,,0,0,1,0,1,Choline chloride,Urea,L-Arginine,0.328,0.655737705,0.016393443,353.15,33.43,10.1016/j.molliq.2016.02.062
3,,1,0,1,1,0,ZINCBROMIDE,Acetamide,1-Butyl-3-methylimidazolium bromide,0.25,0.5,0.25,300.2,450,10.1016/j.cclet.2013.09.004
3,,1,0,1,1,0,ZINCBROMIDE,Acetamide,1-Butyl-3-methylimidazolium bromide,0.333,0.333333333,0.333333333,300.2,1200,10.1016/j.cclet.2013.09.004
3,,1,0,1,1,0,ZINCBROMIDE,"N,N-Dimethyl urea",1-Butyl-3-methylimidazolium bromide,0.333,0.333333333,0.333333333,300.2,2900,10.1016/j.cclet.2013.09.004
3,,1,0,1,1,0,ZINCBROMIDE,Urea,1-Butyl-3-methylimidazolium bromide,0.333,0.333333333,0.333333333,300.2,3200,10.1016/j.cclet.2013.09.004
3,,1,0,1,1,0,Zinc chloride,Acetamide,1-Butyl-3-methyl imidazolium chloride,0.25,0.5,0.25,300.2,460,10.1016/j.cclet.2013.09.004
3,,1,0,1,1,0,Zinc chloride,Acetamide,1-Butyl-3-methyl imidazolium chloride,0.333,0.333333333,0.333333333,300.2,1200,10.1016/j.cclet.2013.09.004
3,,1,0,1,1,0,Zinc chloride,"N,N-Dimethyl urea",1-Butyl-3-methyl imidazolium chloride,0.333,0.333333333,0.333333333,300.2,4000,10.1016/j.cclet.2013.09.004
3,,1,0,1,1,0,Zinc chloride,Urea,1-Butyl-3-methyl imidazolium chloride,0.333,0.333333333,0.333333333,300.2,5000,10.1016/j.cclet.2013.09.004
3,,0,0,1,0,1,Choline chloride,DL-Lactic acid,Glycerol,0.333,0.333,0.333,293.15,358.3,10.1016/j.jclepro.2022.133589
3,,0,0,1,0,1,Choline chloride,"1,2-propanediol",Water,0.333,0.333,0.333,293.15,114.5,10.1016/j.jhazmat.2022.129835
3,,0,0,1,0,1,Choline chloride,Glucose,Water,0.417,0.166,0.417,293.15,3451.3,10.1016/j.jhazmat.2022.129835
3,,0,0,1,0,1,Choline chloride,DL-Xylitol,Water,0.333,0.167,0.5,293.15,400.3,10.1016/j.jhazmat.2022.129835
3,,0,0,1,0,1,Choline chloride,Urea,Water,0.077,0.154,0.769,298.15,829,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Urea,Water,0.077,0.154,0.769,303.15,16.72,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Urea,Water,0.077,0.154,0.769,313.15,12.6,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Urea,Water,0.077,0.154,0.769,323.15,9.84,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Urea,Water,0.077,0.154,0.769,333.15,7.98,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Urea,Water,0.077,0.154,0.769,343.15,6.68,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Urea,Water,0.077,0.154,0.769,353.15,5.64,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Ethylene glycol,Water,0.064,0.128,0.808,298.15,44.4,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Ethylene glycol,Water,0.064,0.128,0.808,303.15,12.34,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Ethylene glycol,Water,0.064,0.128,0.808,313.15,9.47,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Ethylene glycol,Water,0.064,0.128,0.808,323.15,7.68,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Ethylene glycol,Water,0.064,0.128,0.808,333.15,6.3,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Ethylene glycol,Water,0.064,0.128,0.808,343.15,5.36,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Ethylene glycol,Water,0.064,0.128,0.808,353.15,4.61,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Glycerol,Water,0.076,0.152,0.772,298.15,329,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Glycerol,Water,0.076,0.152,0.772,303.15,34.9,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Glycerol,Water,0.076,0.152,0.772,313.15,25.3,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Glycerol,Water,0.076,0.152,0.772,323.15,18.37,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Glycerol,Water,0.076,0.152,0.772,333.15,13.95,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Glycerol,Water,0.076,0.152,0.772,343.15,10.86,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Glycerol,Water,0.076,0.152,0.772,353.15,8.81,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Levulinic acid,Water,0.057,0.113,0.83,298.15,256,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Levulinic acid,Water,0.057,0.113,0.83,303.15,21.84,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Levulinic acid,Water,0.057,0.113,0.83,313.15,16.02,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Levulinic acid,Water,0.057,0.113,0.83,323.15,11.91,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Levulinic acid,Water,0.057,0.113,0.83,333.15,9.25,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Levulinic acid,Water,0.057,0.113,0.83,343.15,7.45,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,Levulinic acid,Water,0.057,0.113,0.83,353.15,1.085,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,DL-Malic acid,Water,0.078,0.078,0.843,298.15,365,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,DL-Malic acid,Water,0.078,0.078,0.843,303.15,156.48,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,DL-Malic acid,Water,0.078,0.078,0.843,313.15,94.3,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,DL-Malic acid,Water,0.078,0.078,0.843,323.15,62.5,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,DL-Malic acid,Water,0.078,0.078,0.843,333.15,44.14,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,DL-Malic acid,Water,0.078,0.078,0.843,343.15,31.6,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,DL-Malic acid,Water,0.078,0.078,0.843,353.15,26.4,10.1016/j.jiec.2022.04.015
3,,0,0,1,0,1,Choline chloride,phenol,water,0.225,0.675,0.1,293.15,56.094,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.225,0.675,0.1,303.15,34.531,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.225,0.675,0.1,313.15,22.761,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.225,0.675,0.1,323.15,15.893,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.225,0.675,0.1,333.15,11.618,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.2,0.6,0.2,293.15,40.935,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.2,0.6,0.2,303.15,26.614,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.2,0.6,0.2,313.15,17.593,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.2,0.6,0.2,323.15,12.403,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.2,0.6,0.2,333.15,9.216,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.175,0.525,0.3,293.15,29.561,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.175,0.525,0.3,303.15,19.262,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.175,0.525,0.3,313.15,13.304,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.175,0.525,0.3,323.15,9.647,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.175,0.525,0.3,333.15,7.279,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.14975,0.44925,0.401,293.15,21.484,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.14975,0.44925,0.401,303.15,14.376,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.14975,0.44925,0.401,313.15,10.142,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.14975,0.44925,0.401,323.15,7.48,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.14975,0.44925,0.401,333.15,5.722,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.12525,0.37575,0.499,293.15,15.369,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.12525,0.37575,0.499,303.15,10.554,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.12525,0.37575,0.499,313.15,7.612,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.12525,0.37575,0.499,323.15,5.716,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.12525,0.37575,0.499,333.15,4.437,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.09975,0.29925,0.601,293.15,10.567,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.09975,0.29925,0.601,303.15,7.469,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.09975,0.29925,0.601,313.15,5.522,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.09975,0.29925,0.601,323.15,4.232,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.09975,0.29925,0.601,333.15,3.34,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.075,0.225,0.7,293.15,7.478,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.075,0.225,0.7,303.15,5.415,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.075,0.225,0.7,313.15,4.077,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.075,0.225,0.7,323.15,3.175,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.075,0.225,0.7,333.15,2.542,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.05,0.15,0.8,293.15,4.918,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.05,0.15,0.8,303.15,3.639,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.05,0.15,0.8,313.15,2.792,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.05,0.15,0.8,323.15,2.209,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.05,0.15,0.8,333.15,1.794,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.025,0.075,0.9,293.15,2.774,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.025,0.075,0.9,303.15,2.094,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.025,0.075,0.9,313.15,1.639,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.025,0.075,0.9,323.15,1.32,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.025,0.075,0.9,333.15,1.089,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.18,0.72,0.1,293.15,43.9,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.18,0.72,0.1,303.15,27.667,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.18,0.72,0.1,313.15,18.552,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.18,0.72,0.1,323.15,13.26,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.18,0.72,0.1,333.15,9.923,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.16,0.64,0.2,293.15,34.948,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.16,0.64,0.2,303.15,22.499,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.16,0.64,0.2,313.15,15.237,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.16,0.64,0.2,323.15,11.035,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.16,0.64,0.2,333.15,8.309,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.14,0.56,0.3,293.15,27.379,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.14,0.56,0.3,303.15,17.929,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.14,0.56,0.3,313.15,12.394,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.14,0.56,0.3,323.15,9.002,10.1016/j.fluid.2021.113290
3,,0,0,1,0,1,Choline chloride,phenol,water,0.14,0.56,0.3,333.15,6.8,10.1016/j.fluid.2021.113290
